startup_id,company_name,sector,founding_year,funding_rounds,total_funding_usd,employee_count,founder_experience,is_unicorn,ipo_status,market_volatility,investor_count,japanese_investor,success_score,last_valuation_usd,revenue_usd,ipo_valuation_usd,ipo_return_6m,esg_score,customer_growth_rate,burn_rate
STUP_7759,SmartSystems,consumer tech,2020,2,1.23,30,8.609641946,0,0,22.33,2,0,77.98,296.6,51.33,,,,15.81,0.05
STUP_7760,NextWave Innovations,healthtech,2015,2,10.66,5,8.905984646,0,0,101.2,1,0,42.82,833.21,43.59,,,45.28,124.81,0.37
STUP_7761,TrueVision Ventures,ecommerce,2018,3,2.41,61,15.54474603,0,0,29.74,5,0,77.79,746.96,,,,51.82,52.71,8.48
STUP_7762,QuantumLogic Technologies,ecommerce,2018,0,2.64,66,19.63562434,0,0,92.47,1,1,81.61,687.94,,,,51.5,3.74,2.71
STUP_7763,RapidWorks Labs,ecommerce,2017,0,6.97,6,8.135038313,0,0,51.24,5,0,42.66,867.15,79.67,,,56.62,,1.43
STUP_7764,RedLogic Labs,ecommerce,2020,4,87.52,81,8.56391969,0,0,20.75,4,0,64.63,287.15,12.99,,,81.7,,4.51
STUP_7765,InnoWorks Technologies,fintech,2023,1,11.62,57,14.37935663,0,1,48.56,1,0,52.09,,,14042.39,-57.25,6.98,44.12,0.1
STUP_7766,BrightMinds Labs,edtech,2016,1,3.2,22,13.29716943,0,0,97.35,5,0,58.97,895.2,,,,28.17,,0.77
STUP_7767,RedNetworks Pvt Ltd,agritech,2018,3,9.68,45,2.815851729,0,0,56.47,4,0,46.42,445.87,25.43,,,65.19,106.91,
STUP_7768,TrueNetworks Innovations,logistics,2018,3,7.17,23,10.04770163,0,0,47.44,1,0,69.18,,2.99,,,,160.65,0.52
STUP_7769,TrueWave Pvt Ltd,consumer tech,2020,4,2.18,23,19.8148245,0,0,62.61,1,0,40.72,987.88,11.25,,,,,
STUP_7770,NextAnalytics Labs,fintech,2018,5,9.6,35,0.958653203,0,1,97.44,3,0,66.69,162.87,,2491.17,31.61,,27.74,2.33
STUP_7771,TrueLab Innovations,logistics,2019,3,4.34,137,3.273048943,0,0,118.65,5,0,36.26,911.39,,,,70.11,91.5,6.25
STUP_7772,BrightMinds Pvt Ltd,ecommerce,2022,1,5.92,266,2.493570195,0,0,24.47,2,0,89.59,654.35,3.55,,,61.33,56.22,0.55
STUP_7773,RapidAnalytics Labs,ecommerce,2015,3,13.73,65,5.770395465,0,0,107.89,1,0,64.16,859.64,17.31,,,,91.19,6.12
STUP_7774,RapidMinds Pvt Ltd,healthtech,2012,1,1.94,529,11.90492738,0,0,35.54,2,0,27.27,408.03,14.01,,,31.01,,2.99
STUP_7775,TechWorks Technologies,mobility,2018,1,7.89,90,21.52412772,0,0,48.74,3,0,43.04,449.14,23.62,,,,,26.88
STUP_7776,TechSystems Innovations,deeptech,2021,4,10.07,6,12.25995178,0,1,15.84,2,0,54.19,132.49,133.62,24370.41,79.56,26.42,3.99,5.27
STUP_7777,BlueSolutions Technologies,consumer tech,2018,3,8.62,23,7.745550243,0,0,101.43,3,0,49.63,271.9,,,,,189.17,
STUP_7778,BrightMinds,healthtech,2014,5,8.56,72,17.08050835,0,0,30.53,2,0,48.05,,81.59,,,48.83,34.19,3.6
STUP_7779,RedNetworks,agritech,2011,0,5.27,36,10.87327471,0,0,66.03,4,0,54.89,346.69,16.98,,,46.46,12.44,2.46
STUP_7780,SmartWorks Innovations,consumer tech,2020,0,37.85,44,15.58048547,0,0,111,2,0,50.6,599.99,14.92,,,22.32,396.65,
STUP_7781,GreenVision Ventures,ecommerce,2017,3,1.47,14,4.507855463,1,0,89.52,7,0,38.41,7071.7,11.37,,,,61.14,0.18
STUP_7782,BlueWave Labs,ecommerce,2021,2,27.19,53,8.951183864,0,0,111.81,3,1,55.29,363.38,27.76,,,,238.77,0.99
STUP_7783,FutureSolutions Ventures,ecommerce,2021,2,4.23,218,11.85441712,0,0,61.18,4,0,52.07,116.9,,,,11.91,,
STUP_7784,RedLab Ventures,edtech,2017,2,4.4,15,16.40062507,0,0,43.76,4,0,61.6,687.82,20.78,,,90.38,,
STUP_7785,TrueWorks Pvt Ltd,consumer tech,2015,3,9.27,19,13.67888378,0,0,60.38,2,0,39.45,102.07,14.86,,,,189.14,3.26
STUP_7786,NextWorks Innovations,healthtech,2021,0,16.01,21,7.033483187,0,0,59.89,7,0,50.51,,17.08,,,55.25,44.53,5.39
STUP_7787,BrightWorks Ventures,fintech,2019,1,3.15,13,7.00829965,0,0,39.13,4,0,63.55,979.73,65.58,,,,37.72,3.42
STUP_7788,SmartAnalytics Pvt Ltd,ecommerce,2023,5,28.73,55,11.21574527,0,0,71.52,4,0,43.62,996.36,,,,,,1.23
STUP_7789,RedMinds Technologies,deeptech,2014,3,4.28,14,5.962830503,0,0,118.03,4,0,43.91,413.87,,,,59.43,18.31,7.9
STUP_7790,QuantumLab Labs,cleantech,2018,5,9.35,14,3.004426649,0,0,79.37,5,0,79.03,359.88,2.03,,,55.74,,0.57
STUP_7791,QuantumWave Ventures,sustainability,2017,4,12.66,13,11.30158628,0,1,68.64,3,0,49.42,681.12,6.5,13944.68,2.09,80.66,,0.52
STUP_7792,RapidWave Ventures,agritech,2018,3,2.54,45,14.03582361,0,0,33.18,3,0,67.87,,,,,53.43,162.1,15.53
STUP_7793,SmartMinds Innovations,ecommerce,2022,2,2.58,260,17.13628243,0,0,20.21,6,0,36.76,281.04,38.54,,,33.58,,1.34
STUP_7794,RapidSystems Technologies,agritech,2017,0,5.15,5,13.40411119,0,1,95.42,4,0,61.21,45.81,30.36,14615.08,19.14,89.68,,
STUP_7795,BrightAnalytics,deeptech,2017,1,6.12,130,14.3087174,0,1,64.24,3,0,76.8,300.78,3.93,2042.33,-35.49,51.42,329.42,1.32
STUP_7796,BlueWave Labs,consumer tech,2015,5,21.67,80,6.825547782,0,0,78.64,3,0,71.53,327.34,6.87,,,,44.68,5.61
STUP_7797,GreenLogic Labs,consumer tech,2015,0,2.6,65,5.853183524,0,0,110.58,3,0,26.27,869.08,20.8,,,52.41,59.8,1.18
STUP_7798,FutureWave Labs,consumer tech,2016,1,6.16,12,12.41677857,0,0,30.09,3,0,34.94,45.03,18.09,,,38.78,30.45,4.72
STUP_7799,BlueSolutions,agritech,2018,0,31.95,56,11.38760921,0,0,10.33,3,0,34.12,,,,,57.02,,
STUP_7800,RapidVision Technologies,fintech,2016,1,15.13,5,9.931649461,0,0,104.06,5,0,59.65,426.91,6.78,,,,76.58,0.24
STUP_7801,TrueVision Pvt Ltd,deeptech,2019,0,12.79,22,6.588557402,0,0,118.49,3,0,48.88,677.95,16.46,,,41.37,182.25,9.01
STUP_7802,SmartLab Ventures,healthtech,2017,7,6.97,188,11.26458135,0,0,63.09,4,0,57.66,248.48,7.32,,,78.08,47.38,3.86
STUP_7803,QuantumSystems,mobility,2015,2,1.48,18,16.25501836,0,1,11.06,3,1,37.84,533.29,10.61,4521.84,55.71,49.52,16.48,
STUP_7804,FutureWorks Innovations,fintech,2019,3,2.72,140,3.054504136,0,0,86.45,5,0,47.79,313.9,49.16,,,66.42,,8.17
STUP_7805,QuantumMinds Ventures,consumer tech,2018,3,7.62,8,14.41557662,0,0,42.84,1,0,50.09,258.02,10.42,,,,99.55,5.76
STUP_7806,SmartLogic Technologies,sustainability,2019,1,1.26,19,10.66390797,0,0,112.82,4,0,50.33,214.9,,,,56.12,0.82,9.13
STUP_7807,TechWorks,edtech,2015,2,1.21,100,7.68274756,0,0,51.05,1,0,59,717.87,21.24,,,60.62,,
STUP_7808,RapidLogic Innovations,ecommerce,2021,0,14.93,25,6.267771964,0,0,26.31,2,0,64.62,624.28,32.55,,,40.89,28.55,0.7
STUP_7809,BlueSolutions,fintech,2018,1,4.36,59,14.80350088,0,0,108.15,1,0,31.36,252.95,12.5,,,56.73,66.21,0.87
STUP_7810,FutureLogic,logistics,2018,2,1.88,49,0,0,0,34.83,2,0,60.78,202.44,,,,34.63,253.23,1.41
STUP_7811,RedMinds Innovations,healthtech,2024,2,4.69,64,1.26033004,0,0,38.77,8,1,73.18,165.94,22.69,,,50.65,149.66,0.72
STUP_7812,BlueSystems Labs,fintech,2019,1,13.57,274,12.95596138,0,0,75.05,4,0,26.12,942.74,28.53,,,,134.32,4.02
STUP_7813,BlueSystems Labs,mobility,2015,2,7.45,56,7.220545216,0,0,49.9,7,0,69.97,187.42,,,,55.67,220.76,5.17
STUP_7814,BrightAnalytics Technologies,deeptech,2021,0,12.96,242,0.237837868,0,0,34.38,1,0,58.66,606.87,6.5,,,78.05,,0.33
STUP_7815,InnoLab Labs,consumer tech,2014,1,6.82,32,9.704688312,0,0,64.33,5,0,68.48,,9.83,,,,4.69,1.22
STUP_7816,TechSystems Innovations,ecommerce,2017,1,13.62,104,16.20153621,0,0,78.81,3,0,45.64,413.46,7.01,,,,,3
STUP_7817,RapidLab Ventures,agritech,2014,2,5.75,11,14.02996772,0,0,33.52,2,0,49.68,,25.9,,,43.85,163.4,
STUP_7818,InnoWave,consumer tech,2017,2,31.15,28,20.84668413,0,0,29.41,2,0,37.41,755.64,35.06,,,9.07,203.27,
STUP_7819,FutureLab Pvt Ltd,AI,2013,3,23.53,12,17.57094439,0,0,20.49,2,0,14.68,591.58,38.88,,,,318.84,
STUP_7820,QuantumLab Pvt Ltd,consumer tech,2019,1,1.78,36,9.245959319,1,0,53.8,2,0,33.54,2114.06,,,,,48.81,9.63
STUP_7821,InnoWorks Labs,fintech,2019,0,0.92,119,9.955161997,0,0,36.62,3,0,82.61,,,,,,106.04,10.04
STUP_7822,SmartLogic,logistics,2015,2,11.7,55,15.42270061,0,0,115.26,2,0,57.09,415.68,,,,,,2.04
STUP_7823,FutureAnalytics Innovations,fintech,2019,2,2.7,180,4.141157711,0,0,29.68,1,0,38.82,887.9,31.06,,,,0.23,6.41
STUP_7824,FutureVision Labs,fintech,2019,1,3.82,148,4.443530876,0,0,12.16,2,0,22.87,172.32,7.21,,,65.81,121.68,4.86
STUP_7825,BlueWorks Ventures,fintech,2021,4,7.61,217,6.256755499,0,0,82.74,5,0,50.24,39.49,49.3,,,56.53,,1.01
STUP_7826,SmartWave,consumer tech,2019,1,8.18,31,4.037503048,0,0,17.88,2,0,65.03,446.44,24.95,,,21.98,25.01,7.19
STUP_7827,QuantumSolutions,fintech,2016,1,15.83,41,12.13640116,0,0,70.23,2,0,35.59,834.89,,,,,113.16,5.89
STUP_7828,RedMinds Innovations,edtech,2013,1,22.46,17,8.627542515,0,0,90.06,5,1,59.56,5.12,10.77,,,90.2,,2.36
STUP_7829,RapidLogic Technologies,ecommerce,2011,4,15.38,14,10.79827601,0,0,95.8,6,1,38.01,934.93,24.01,,,16.32,,2.08
STUP_7830,TrueVision,ecommerce,2017,1,6.03,31,14.16775992,0,0,53.69,2,0,62.84,312.31,,,,46.71,6.18,
STUP_7831,QuantumLab Technologies,edtech,2017,1,17.23,18,4.201560764,0,0,42.63,1,0,50.52,350.45,12.5,,,,163.35,0.16
STUP_7832,GreenWave Innovations,deeptech,2018,3,5.9,49,6.0190686,0,0,71.59,1,0,37.61,,4.74,,,,71.81,2.04
STUP_7833,GreenLab,consumer tech,2015,3,5.75,202,4.91122492,0,0,45.69,2,0,67.63,,,,,25.13,9.39,0.43
STUP_7834,BrightLogic,ecommerce,2014,1,2.06,11,8.896713279,0,0,23.73,3,0,61.23,496.7,11.58,,,41.54,99.01,
STUP_7835,NextAnalytics Ventures,consumer tech,2018,5,2.03,12,10.13449532,0,0,106.19,3,0,47.73,,10.35,,,,7.17,5.4
STUP_7836,RedAnalytics Labs,sustainability,2017,2,11.04,16,10.43009321,0,0,65.22,3,0,64.14,719.54,,,,75.38,222.71,7.01
STUP_7837,FutureLab Ventures,edtech,2013,5,3.52,102,8.786158278,0,0,40.49,3,0,68.37,271.72,17.19,,,51.4,46.06,6.19
STUP_7838,GreenAnalytics,agritech,2014,4,2.66,5,8.21825782,0,0,38.49,1,0,62.21,62.01,3.18,,,40.2,,1.65
STUP_7839,SmartWave,healthtech,2016,1,43.69,38,15.7830107,0,0,77.94,6,0,85.06,836.44,6.48,,,50.16,10.51,4.86
STUP_7840,QuantumMinds,mobility,2015,1,2.41,25,13.82512902,0,0,65.88,1,0,38.73,932.56,50.2,,,,15.88,2.93
STUP_7841,TechLab,consumer tech,2012,4,7.39,202,10.60496087,0,0,87.49,2,0,58.03,355.86,48.6,,,,14.66,1.9
STUP_7842,BlueWave Pvt Ltd,edtech,2019,1,2.74,44,12.56239602,0,0,65.88,5,0,58.98,,8.22,,,,4.86,2.63
STUP_7843,NextLogic Innovations,healthtech,2019,5,19.14,281,5.976702696,0,0,76.12,3,0,40.05,796.58,41.76,,,14.45,90.77,3.84
STUP_7844,RapidVision Technologies,ecommerce,2017,3,1.56,130,0,0,0,117.94,2,0,63.31,995.55,10.48,,,,248.52,2.5
STUP_7845,BrightAnalytics Technologies,consumer tech,2020,5,8.58,53,0.020738578,0,1,97.66,5,0,45.43,116.04,3.95,7461.92,39.86,,25.56,0.64
STUP_7846,RedLab,consumer tech,2013,1,2.59,135,1.825296847,0,0,104.63,1,0,55.81,40.77,,,,,101.62,0.69
STUP_7847,QuantumAnalytics Innovations,edtech,2014,4,8.41,71,10.55675642,0,0,96.91,3,0,55.7,807.66,,,,,69.01,1.93
STUP_7848,RapidWorks,logistics,2015,2,6.62,43,10.89426776,0,0,89.39,1,0,57.92,439.08,72.51,,,25.35,,3.19
STUP_7849,SmartWave Ventures,ecommerce,2017,3,21.56,101,17.95022519,0,0,110.25,5,1,40.27,90.08,,,,55.24,,
STUP_7850,BlueMinds Ventures,fintech,2017,1,5.98,57,10.33776828,0,0,19.57,2,0,54.76,472.63,,,,,31.57,8.39
STUP_7851,RedAnalytics Innovations,consumer tech,2014,1,12.26,15,2.954711423,0,0,101.2,3,0,48.92,205.48,,,,35.57,257.34,6.05
STUP_7852,NextMinds Labs,edtech,2021,2,1.1,27,19.96024712,0,0,38.86,2,0,58.86,151.06,78.81,,,59.28,,0.14
STUP_7853,RedNetworks,consumer tech,2010,4,12.5,34,8.599517972,0,0,34.69,4,0,59.12,598.64,,,,80.98,122.4,6.03
STUP_7854,FutureMinds Innovations,edtech,2015,3,1.1,54,10.04278236,0,1,105.72,2,0,61.38,859.72,8.13,19315.3,18.91,17.53,19.98,4.33
STUP_7855,GreenAnalytics Innovations,logistics,2020,4,2.12,20,15.27725162,0,0,49.92,1,0,57,807.47,,,,44.62,61.55,6.2
STUP_7856,QuantumVision Labs,ecommerce,2021,2,6.32,15,15.41183939,0,0,35.57,2,0,68.85,,97.05,,,28.58,88.91,1.02
STUP_7857,NextNetworks,mobility,2013,3,4.29,178,10.55592976,0,0,40.46,7,0,33.48,939.95,76.74,,,34.65,,12.65
STUP_7858,BrightWorks Technologies,logistics,2013,1,3.15,93,19.15351202,0,0,74.41,1,0,48.57,495.97,,,,46.81,1.6,3.16
STUP_7859,NextSolutions Pvt Ltd,edtech,2023,3,9.41,5,17.56088517,0,0,90.19,3,0,75.11,761.68,,,,,433.16,11.44
STUP_7860,TechWave Innovations,edtech,2017,1,15.14,77,0,0,0,91.32,1,1,71.72,,18.26,,,79.82,31.42,8.58
STUP_7861,NextMinds Labs,logistics,2017,2,10.14,42,18.55537822,0,0,42.59,1,0,63.56,924.12,,,,49.26,41.62,9.16
STUP_7862,TrueVision Technologies,agritech,2020,3,4.23,26,10.73051462,0,0,89.75,2,0,52.16,533.52,,,,56.24,127.6,9.25
STUP_7863,SmartLogic Pvt Ltd,mobility,2016,0,1.55,21,2.679662687,0,0,70.8,4,0,47.09,167.01,,,,56.49,,11.83
STUP_7864,RapidVision,edtech,2011,1,4.27,24,3.873673498,0,0,84.26,1,0,17.76,496.68,18.92,,,51.49,,1.61
STUP_7865,SmartLogic Innovations,consumer tech,2020,4,1.98,44,8.758752739,1,0,39.58,1,0,32.87,1045.18,,,,33.25,178.31,10.68
STUP_7866,BlueVision Ventures,consumer tech,2015,0,4.76,206,15.8992076,0,0,67.48,2,0,69.96,,9.63,,,52.74,81.37,1.6
STUP_7867,RedLogic Pvt Ltd,consumer tech,2023,2,3.51,22,6.396398456,0,0,94.32,6,0,62.85,534.99,,,,52.05,48.32,
STUP_7868,SmartLogic Ventures,fintech,2017,2,2.69,7,9.177048382,0,0,113.81,1,0,77.33,971.59,,,,36.39,205.85,0.34
STUP_7869,FutureNetworks Pvt Ltd,mobility,2017,2,14.37,25,12.05819145,1,0,69.1,5,0,54.52,6242.79,52.56,,,,164.48,1.6
STUP_7870,InnoMinds Innovations,edtech,2017,1,0.39,319,7.194963774,0,0,30.53,4,0,59.65,860.38,56.83,,,46.41,31.1,
STUP_7871,BlueWave Ventures,ecommerce,2013,2,7.13,8,0,0,0,41.97,4,1,52.68,,32.59,,,41.19,,13.55
STUP_7872,NextMinds Technologies,logistics,2019,3,3.47,13,1.002458988,0,0,72.68,1,0,63.26,259.21,99.6,,,,201.67,1.84
STUP_7873,TrueMinds Labs,ecommerce,2021,6,6.77,24,10.76766244,0,0,98.55,1,0,31.15,479.95,,,,23.79,136.09,2.57
STUP_7874,FutureNetworks Innovations,deeptech,2012,1,25.12,58,5.949120215,0,0,32.57,3,0,32.71,452.53,,,,38.55,146.25,28.1
STUP_7875,BrightAnalytics Labs,consumer tech,2021,1,1.6,255,18.93636963,0,0,92.86,1,0,43.43,972.61,17.44,,,40.62,,0.43
STUP_7876,BrightMinds,logistics,2017,3,7.76,97,4.014960116,0,0,50.97,4,1,59.73,553.78,228.85,,,59.91,257.12,
STUP_7877,InnoLogic Technologies,edtech,2019,3,2.12,66,14.77805016,0,0,73.29,3,0,64.17,643.25,,,,21.62,141.95,
STUP_7878,TrueMinds Pvt Ltd,fintech,2018,4,0.86,96,9.034788198,0,0,75.03,2,0,51.82,,,,,61.6,107.1,2.76
STUP_7879,TechAnalytics,logistics,2020,1,2.9,42,9.900160374,0,0,26.03,3,0,65.69,355.37,22.94,,,79.66,,4.61
STUP_7880,InnoLogic Innovations,AI,2014,1,4.69,6,5.942278602,0,0,115.31,4,0,25.45,109.77,186.5,,,22.49,55.58,10.77
STUP_7881,GreenSolutions Technologies,agritech,2017,1,5.7,11,16.46912863,0,0,21.82,2,0,46.92,,24.12,,,64.17,58.28,2.94
STUP_7882,BlueSolutions Technologies,agritech,2018,2,1.45,83,9.253658412,0,0,26.67,2,0,63.42,289.18,56.75,,,62.44,14.82,0.29
STUP_7883,BlueWorks Pvt Ltd,ecommerce,2020,5,2.34,50,13.93907702,0,1,39.94,7,0,46.55,151.74,3.69,15183.14,27.68,,93.49,4.22
STUP_7884,SmartSolutions Ventures,sustainability,2017,3,19.67,18,9.690793301,0,1,43.33,2,0,61.63,,,9828.54,70.02,62.85,90.33,0.5
STUP_7885,RedMinds,mobility,2017,1,2.93,196,11.49843217,0,0,106.74,6,0,22.28,132.26,,,,55.97,122.96,
STUP_7886,GreenWave Innovations,fintech,2015,0,8.83,18,7.911760501,0,0,36,4,0,44.35,902.84,,,,58.88,129.39,1.3
STUP_7887,QuantumAnalytics Technologies,fintech,2014,4,7.24,68,14.88738836,0,0,97.07,5,0,42.94,720.01,,,,,114.19,4.63
STUP_7888,InnoNetworks Technologies,deeptech,2017,2,13.48,18,17.77446618,0,0,20.53,1,0,46.34,230.41,,,,49.89,60.12,4.48
STUP_7889,InnoSolutions Innovations,consumer tech,2020,1,4.88,68,10.73582508,0,0,73.2,5,0,15.94,,,,,54.63,234.96,1.95
STUP_7890,TechLogic Labs,fintech,2020,0,12.32,57,6.736451436,0,0,73.99,3,0,58.58,,,,,,,11.07
STUP_7891,QuantumSolutions Innovations,ecommerce,2020,2,6.37,257,5.75139174,0,0,94.21,2,0,43.67,204.7,3.55,,,,250.12,
STUP_7892,TechVision Technologies,mobility,2016,4,9.62,29,11.73326087,0,0,99.44,3,0,59.75,12.12,18.02,,,52.14,150.36,1.21
STUP_7893,SmartVision Technologies,edtech,2013,2,0.11,376,9.129856362,0,0,110.7,3,0,65.9,923.58,7.47,,,13.7,,12.64
STUP_7894,RedNetworks,ecommerce,2015,2,5.01,281,0.640391696,1,0,22.32,2,0,58.44,11298.59,14.7,,,41.17,306.61,6.69
STUP_7895,InnoNetworks Pvt Ltd,fintech,2017,1,1.43,5,10.95098545,0,0,12.86,3,0,54.57,,5.63,,,49.27,,5.36
STUP_7896,InnoMinds Innovations,ecommerce,2019,5,6.41,139,18.43289123,0,0,16.41,2,0,29.06,678.42,18.66,,,,,2.85
STUP_7897,BlueWorks,ecommerce,2019,5,9.24,53,7.181761028,0,1,85,5,0,44.94,233.5,,10839.83,17.73,91.08,9.52,
STUP_7898,QuantumSystems Ventures,agritech,2021,0,25.07,34,10.88889824,0,0,46.2,1,0,49.2,358.96,20.75,,,68.13,169.78,4.21
STUP_7899,GreenWorks,agritech,2019,2,4.92,153,4.442785438,0,0,111.14,1,0,65.64,747.25,,,,50.89,158.12,5.35
STUP_7900,GreenWave Labs,ecommerce,2020,3,0.72,112,10.9503585,0,0,47.26,4,0,42.23,582.78,7.12,,,35.78,101.52,0.04
STUP_7901,FutureSolutions Innovations,fintech,2018,3,3.07,234,4.435521181,1,0,23.7,4,0,53.51,3672.33,,,,,306.34,0.63
STUP_7902,TechNetworks Labs,ecommerce,2019,1,3.07,21,4.302714046,0,0,88.07,1,0,51.19,102.92,,,,51.33,103.2,0.27
STUP_7903,GreenAnalytics,ecommerce,2016,2,12.19,108,16.0513486,0,0,18.57,3,0,40.11,972.99,9.88,,,,166.33,0.98
STUP_7904,TechNetworks Pvt Ltd,AI,2021,3,14.68,29,11.68678214,0,0,118.47,3,0,32.9,13.96,1.86,,,45.01,,4.25
STUP_7905,GreenNetworks,edtech,2015,2,6.27,94,6.759463442,0,0,117.89,5,1,50.5,388.95,15.9,,,23.71,,2.7
STUP_7906,GreenVision Innovations,agritech,2022,3,9.73,169,4.055091817,0,0,83.64,1,0,47.68,163.58,10.4,,,,,7.45
STUP_7907,FutureLogic Pvt Ltd,consumer tech,2020,1,0.46,135,2.020002054,0,0,13.38,3,0,50,583.55,325.7,,,26.11,6.08,11.82
STUP_7908,QuantumLab Pvt Ltd,healthtech,2016,3,22.53,16,9.850184404,0,0,48.93,1,0,45.35,426.07,19.36,,,53.13,,7.83
STUP_7909,BlueAnalytics Pvt Ltd,consumer tech,2012,3,2.84,382,10.38730493,0,0,102.07,6,0,54.79,,79.13,,,,8.96,1.53
STUP_7910,SmartWorks Labs,edtech,2020,1,16.25,54,4.21382823,0,0,79.21,2,0,61.82,192.27,,,,20.26,201.23,3.54
STUP_7911,BlueSystems,logistics,2021,0,3.22,170,3.986242356,0,0,53.06,4,0,60.34,52.11,30.25,,,,,0.68
STUP_7912,TechMinds Ventures,edtech,2015,2,0.79,66,11.00104234,0,0,21.22,1,0,70.01,796.47,7.79,,,,,5.52
STUP_7913,RedNetworks Pvt Ltd,cleantech,2020,1,15.11,9,13.49113242,0,0,99.89,4,0,46.64,574.72,61.03,,,56.15,92.68,2.55
STUP_7914,TechWorks Labs,deeptech,2015,2,4.37,362,16.48307424,0,0,13.28,2,0,44.42,,105.15,,,,,11.96
STUP_7915,TrueAnalytics,mobility,2013,1,8.32,39,7.976003273,0,0,105.85,4,0,26.19,362.78,7.68,,,49.12,73,0.16
STUP_7916,FutureLab Labs,deeptech,2013,4,5.67,26,13.06078418,0,0,69.66,5,0,69.89,,6.22,,,,70.75,6.7
STUP_7917,InnoMinds Innovations,fintech,2020,2,3.93,79,13.13525829,0,0,92.86,2,0,20.07,,72.19,,,67.25,,26.11
STUP_7918,FutureMinds Pvt Ltd,logistics,2022,0,41.04,77,4.539398219,0,0,88.21,9,1,25.64,,,,,,2.77,1.04
STUP_7919,RapidWorks Innovations,consumer tech,2015,1,29.85,28,13.31653305,0,0,70.52,5,0,51.62,539.16,49.63,,,58.81,28.86,2.28
STUP_7920,TechAnalytics Labs,ecommerce,2014,2,14.78,81,9.227432828,0,0,72.05,4,0,72.76,,18.38,,,57.51,,3.85
STUP_7921,BlueLogic Technologies,ecommerce,2020,5,1.03,21,16.26052379,0,0,18.81,4,0,71.22,,,,,52.26,139.85,3.03
STUP_7922,RedWave,fintech,2024,2,0.25,55,16.13092948,0,0,44.45,1,0,40.92,390.28,52.76,,,,256.22,7.78
STUP_7923,FutureSystems Pvt Ltd,deeptech,2017,2,5.95,58,12.4071881,0,1,101.02,1,0,65.43,406.24,5.45,15554.93,60.03,36.96,42.89,
STUP_7924,GreenMinds Technologies,agritech,2017,3,4.43,38,17.98163795,0,0,113.23,4,0,24.55,271.59,13.93,,,41.24,190.55,
STUP_7925,TrueLogic Technologies,deeptech,2018,3,4.72,14,19.29296445,0,0,17.14,1,0,46.07,447.57,13.81,,,56.64,38.91,
STUP_7926,RedAnalytics,cleantech,2019,2,7.53,152,7.85558672,0,0,12.5,5,1,40.65,628.06,20.02,,,36.27,42.3,
STUP_7927,QuantumSystems,mobility,2016,1,1.48,42,11.39886017,0,0,72.19,3,0,77.92,665.95,,,,56.01,,
STUP_7928,RapidWave Technologies,ecommerce,2020,0,1.1,36,10.60704068,0,0,10.07,2,0,27.82,439.28,,,,66.02,58.81,
STUP_7929,TrueSystems Innovations,logistics,2018,2,9.8,80,6.755180239,0,0,14.19,2,0,39.23,99.69,69.84,,,34.67,68.34,
STUP_7930,RapidMinds Ventures,AI,2018,0,4.49,86,15.0372165,0,0,55.6,1,0,52.1,93.97,25.63,,,73.37,,4.33
STUP_7931,SmartAnalytics,edtech,2020,4,29.84,76,0.322742438,0,0,93.37,2,0,27.63,446.65,37.58,,,34.48,,6.22
STUP_7932,RedLab Pvt Ltd,ecommerce,2017,1,19.84,22,11.87096759,0,0,111.43,4,1,37.12,368.68,40.37,,,,372.13,3.47
STUP_7933,QuantumSolutions Labs,cleantech,2025,4,7.26,6,10.15218604,0,0,11.51,4,1,50.61,,20,,,44.26,466.2,0.78
STUP_7934,RapidLab,consumer tech,2019,3,2.54,28,16.63213168,1,0,29.51,4,0,54.99,1992,,,,,,
STUP_7935,TrueSolutions Technologies,deeptech,2018,4,8.13,24,7.538508305,0,0,112.3,3,0,37.33,148.56,50.16,,,29.09,,7.57
STUP_7936,GreenVision Innovations,fintech,2017,3,3.35,93,15.09471766,0,0,37.75,4,0,61.86,689.45,3.41,,,,132.38,6.14
STUP_7937,BrightSystems Labs,sustainability,2021,3,2.05,41,10.18667263,0,0,12.1,6,0,42.96,36.31,25.59,,,53.47,,0.94
STUP_7938,RapidLab Ventures,edtech,2017,1,0.93,31,7.28292021,0,0,13.35,5,0,68.31,979.41,41.15,,,,205.75,8.02
STUP_7939,NextVision Technologies,edtech,2016,2,1.44,22,7.221834872,0,0,40.54,3,0,14.53,386.45,,,,59.19,,1.61
STUP_7940,RedLogic,sustainability,2016,0,3.26,35,17.54184839,0,0,29.07,2,0,32.53,113.36,34.46,,,25.04,1.81,4.59
STUP_7941,GreenSolutions Labs,consumer tech,2017,4,1.77,100,8.792358455,0,1,96.5,6,0,61.58,199.06,13.27,8861.96,1.28,26.76,,1.34
STUP_7942,GreenSolutions Pvt Ltd,consumer tech,2013,2,5.92,43,15.3018156,0,0,88.17,4,0,32.84,14.77,13.11,,,63.56,191.06,9.89
STUP_7943,TrueSolutions,consumer tech,2019,2,4.16,71,6.433268058,0,0,21.13,1,0,47.98,730.92,62.93,,,71.32,45.01,1.1
STUP_7944,RapidMinds Innovations,fintech,2016,3,51.99,11,6.233530907,0,0,110.42,5,0,72.13,,,,,,134.82,1.64
STUP_7945,RapidAnalytics,mobility,2016,3,37.44,137,16.57433659,0,0,115.03,1,0,72.35,865.2,,,,46.22,168.58,5.28
